"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0600000;"LUBELSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";24,28;"zł";"";
0600000;"LUBELSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,60;"zł";"";
0600000;"LUBELSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,88;"zł";"";
0600000;"LUBELSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";29,91;"zł";"";
0600000;"LUBELSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";28,92;"zł";"";
0600000;"LUBELSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0600000;"LUBELSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";18,63;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";19,32;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";20,23;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";22,15;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";21,82;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";23,28;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";24,99;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";24,28;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,60;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";27,04;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";29,91;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";28,92;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0600000;"LUBELSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";18,50;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";19,02;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";19,78;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";22,69;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";21,82;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";23,35;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";24,99;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";25,14;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";25,68;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";27,04;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";29,91;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";28,92;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0600000;"LUBELSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";17,67;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";18,29;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,13;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";18,71;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";20,50;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";24,21;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";27,17;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";29,47;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";27,50;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,10;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";26,62;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";28,15;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";17,89;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";18,51;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,13;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";18,98;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";20,50;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";24,31;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";27,28;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";28,78;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";27,47;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,10;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";26,63;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";28,15;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";18,06;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";18,51;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,13;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";18,98;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";21,94;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";24,53;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";29,00;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";29,58;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,24;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,13;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";26,74;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";28,17;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";18,06;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";17,73;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,21;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";19,53;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";21,94;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";24,53;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";29,00;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";29,24;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,35;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,13;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";26,74;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";28,17;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";18,11;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";17,73;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,32;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";19,87;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";21,94;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";24,87;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";29,10;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";29,24;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,35;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,13;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";26,88;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";28,21;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";18,06;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";17,73;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,43;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";19,91;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";21,94;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";25,09;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";29,10;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";29,36;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,35;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,69;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";26,88;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";28,18;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";18,06;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";17,60;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,43;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";19,91;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";22,99;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";25,93;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";29,11;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";29,36;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,35;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,69;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";26,88;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";27,71;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"lipiec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";17,99;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";17,78;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,43;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";20,07;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";23,88;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";26,04;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";29,11;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";29,36;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,35;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,69;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";26,77;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";27,71;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"sierpień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";18,17;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";18,11;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,43;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";20,40;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";23,99;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";26,49;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";29,22;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";29,36;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,24;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,58;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";27,55;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";29,77;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";18,29;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";18,13;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,78;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";20,50;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";23,99;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";26,71;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";29,22;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";27,46;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,24;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,58;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";27,82;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";29,99;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"październik";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";18,29;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";18,13;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,78;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";20,50;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";23,99;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";27,17;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";29,47;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";27,46;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,24;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,62;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";28,00;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";29,99;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"listopad";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";18,29;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";18,13;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";18,38;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";20,50;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";24,21;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";27,17;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";29,47;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";27,46;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,02;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";26,62;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";28,15;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";29,99;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"grudzień";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";15,86;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";16,46;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";16,61;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";18,33;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";20,13;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";21,61;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";24,96;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";26,81;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";30,06;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,24;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2016";23,17;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2017";25,46;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2018";;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2019";;"zł";"";
1000000;"ŁÓDZKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2006";16,17;"zł";"";
1000000;"ŁÓDZKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2007";16,54;"zł";"";
1000000;"ŁÓDZKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2008";16,61;"zł";"";
1000000;"ŁÓDZKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2009";18,33;"zł";"";
1000000;"ŁÓDZKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2010";20,13;"zł";"";
1000000;"ŁÓDZKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2011";21,97;"zł";"";
1000000;"ŁÓDZKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2012";25,17;"zł";"";
1000000;"ŁÓDZKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2013";27,13;"zł";"";
1000000;"ŁÓDZKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";24,78;"zł";"";
1000000;"ŁÓDZKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2015";23,31;"zł";"";
